student_id,course_id,completion_status,quiz_score,time_spent,engagement_score,interaction_score
STU04019,CRS00421,Completed,70,180,0.43599143928158435,0.7671982878563168
STU04020,CRS00200,Not completed,90,297,0.6430712774645195,0.48861425549290394
STU04020,CRS00228,Not completed,99,65,0.9294052465737176,0.5818810493147435
STU04020,CRS00296,Not completed,60,264,0.09045715033354651,0.2580914300667093
STU04020,CRS00221,Completed,65,68,0.8858506822291393,0.8371701364458279
STU04020,CRS00230,Not completed,96,104,0.8790014522302934,0.5598002904460587
STU04020,CRS00264,Completed,67,214,0.719606205956613,0.8119212411913226
STU04020,CRS00331,Not completed,91,62,0.7150630519330129,0.5070126103866026
STU04020,CRS00242,Completed,91,278,0.19489459544932564,0.8029789190898652
STU04020,CRS00179,Completed,87,279,0.044333096922231086,0.7568666193844462
STU04020,CRS00316,Not completed,71,205,0.6444310203871834,0.41288620407743665
STU04020,CRS00263,Not completed,70,164,0.9795682639445285,0.4759136527889057
STU04020,CRS00262,Completed,82,99,0.7998837986277018,0.8879767597255404
STU04020,CRS00058,Not completed,81,24,0.2307355830469564,0.37014711660939137
STU04020,CRS00341,Completed,47,215,0.31300788174239924,0.6506015763484799
STU04020,CRS00090,Not completed,98,116,0.3950572654603266,0.4710114530920653
STU04020,CRS00446,Completed,49,201,0.09008368533323641,0.6140167370666474
STU04020,CRS00103,Not completed,93,62,0.7020957803312032,0.5124191560662407
STU04020,CRS00136,Completed,99,48,0.9278937308875508,0.9815787461775102
STU04020,CRS00266,Not completed,80,266,0.40100843878435066,0.4002016877568702
STU04020,CRS00177,Not completed,98,39,0.10175724315003432,0.4123514486300069
STU04021,CRS00071,Not completed,100,205,0.43085423516550936,0.48617084703310187
STU04021,CRS00019,Completed,98,280,0.6096593793075633,0.9139318758615127
STU04021,CRS00319,Not completed,60,299,0.3881281033884334,0.3176256206776867
STU04021,CRS00477,Not completed,54,68,0.9270986612963794,0.4014197322592759
STU04021,CRS00151,Completed,66,218,0.2932963817491544,0.722659276349831
STU04021,CRS00154,Not completed,75,265,0.7583892738178087,0.4516778547635618
STU04021,CRS00497,Not completed,78,99,0.6013574556954668,0.4322714911390934
STU04021,CRS00057,Completed,73,218,0.5767446422393526,0.8073489284478705
STU04021,CRS00139,Completed,60,253,0.616403194468708,0.7632806388937416
STU04021,CRS00421,Completed,71,277,0.9695330270492589,0.8779066054098518
STU04021,CRS00340,Completed,70,295,0.5424519393958595,0.7884903878791718
STU04021,CRS00295,Completed,42,146,0.7813106616407516,0.7242621323281504
STU04021,CRS00305,Not completed,32,267,0.5943010969133933,0.24686021938267866
STU04021,CRS00243,Not completed,62,141,0.85477878249464,0.418955756498928
STU04021,CRS00369,Completed,75,146,0.13673945167637747,0.7273478903352756
STU04021,CRS00240,Not completed,64,202,0.45656306727701246,0.3473126134554025
STU04021,CRS00033,Not completed,71,218,0.2784596395278476,0.3396919279055695
STU04021,CRS00376,Not completed,68,35,0.744966116711147,0.42099322334222944
STU04021,CRS00096,Not completed,98,45,0.7048488326895133,0.5329697665379027
STU04021,CRS00244,Not completed,36,183,0.7424830792286774,0.2924966158457355
STU04022,CRS00392,Not completed,80,285,0.05828673882131585,0.33165734776426326
STU04022,CRS00306,Not completed,99,239,0.19262489626484713,0.43452497925296946
STU04022,CRS00342,Not completed,99,288,0.7079443426906677,0.5375888685381336
STU04022,CRS00315,Not completed,91,263,0.5528615924687699,0.47457231849375403
STU04022,CRS00119,Completed,70,297,0.2945611591394739,0.7389122318278947
STU04022,CRS00136,Completed,93,254,0.4013088347439273,0.8522617669487855
STU04022,CRS00203,Not completed,72,74,0.5662278798542825,0.40124557597085647
STU04022,CRS00178,Completed,88,283,0.776515995408848,0.9073031990817696
STU04022,CRS00427,Not completed,99,83,0.9290262720550068,0.5818052544110014
STU04022,CRS00442,Not completed,79,59,0.7189616879226657,0.4597923375845332
STU04022,CRS00172,Completed,92,114,0.12627534714636823,0.7932550694292737
STU04022,CRS00404,Not completed,64,61,0.35518494985037385,0.3270369899700748
STU04022,CRS00436,Not completed,78,167,0.8447046029223338,0.4809409205844668
STU04022,CRS00382,Completed,64,32,0.9722839931550826,0.8504567986310165
STU04022,CRS00129,Not completed,70,290,0.4189801261668551,0.363796025233371
STU04022,CRS00410,Not completed,100,138,0.9051622882923271,0.5810324576584655
STU04022,CRS00231,Completed,99,267,0.21026409542772817,0.8380528190855456
STU04022,CRS00351,Not completed,96,194,0.1839049427385494,0.4207809885477099
STU04022,CRS00444,Not completed,66,245,0.7563126217092526,0.4152625243418505
STU04022,CRS00095,Completed,96,97,0.5919900636103204,0.9023980127220641
STU04023,CRS00271,Not completed,91,34,0.08700508050587186,0.38140101610117444
STU04023,CRS00303,Not completed,85,99,0.9658603898895741,0.5331720779779149
STU04023,CRS00185,Completed,67,134,0.14542869004583836,0.6970857380091677
STU04023,CRS00300,Not completed,77,96,0.33928662443163526,0.3758573248863271
STU04023,CRS00188,Not completed,75,191,0.5960544625142102,0.4192108925028421
STU04023,CRS00256,Not completed,65,117,0.15341956520947142,0.2906839130418943
STU04023,CRS00237,Not completed,72,298,0.6901648908732645,0.4260329781746529
STU04023,CRS00301,Not completed,74,146,0.7175203458876841,0.4395040691775368
STU04023,CRS00304,Completed,67,243,0.6551220838901278,0.7990244167780256
STU04023,CRS00288,Not completed,72,207,0.870966587984358,0.4621933175968716
STU04023,CRS00231,Completed,81,76,0.49667563925025626,0.8233351278500514
STU04023,CRS00267,Not completed,73,140,0.6545148290842681,0.4229029658168536
STU04023,CRS00294,Not completed,66,54,0.35580632427708847,0.3351612648554177
STU04023,CRS00265,Completed,97,128,0.36535893508255757,0.8610717870165115
STU04023,CRS00429,Not completed,58,58,0.7441806450152636,0.38083612900305275
STU04023,CRS00097,Completed,78,141,0.6451482888565777,0.8410296577713157
STU04023,CRS00262,Completed,97,69,0.9541049944250315,0.9788209988850063
STU04023,CRS00220,Completed,93,224,0.041596950166374325,0.7803193900332749
STU04023,CRS00247,Not completed,83,285,0.5690983573274043,0.4458196714654809
STU04023,CRS00452,Completed,40,197,0.2923166862305948,0.618463337246119
STU04024,CRS00048,Completed,62,37,0.512310907484425,0.750462181496885
STU04024,CRS00003,Not completed,98,58,0.6256202705800936,0.5171240541160187
STU04024,CRS00084,Not completed,100,44,0.5162006669736888,0.5032401333947378
STU04024,CRS00057,Completed,63,186,0.23157080489508353,0.6983141609790168
STU04024,CRS00122,Completed,88,55,0.074624318760657,0.7669248637521314
STU04024,CRS00063,Completed,63,71,0.09833496251225549,0.6716669925024511
STU04024,CRS00110,Not completed,81,104,0.8813162757538183,0.5002632551507638
STU04024,CRS00033,Not completed,83,257,0.2656629722382591,0.38513259444765185
STU04024,CRS00151,Not completed,76,94,0.7671575463757335,0.45743150927514675
STU04024,CRS00153,Completed,85,85,0.0425717083375301,0.748514341667506
STU04024,CRS00056,Completed,80,120,0.8271651540187457,0.8854330308037492
STU04024,CRS00121,Completed,60,208,0.2515003904526216,0.6903000780905243
STU04024,CRS00398,Completed,47,216,0.9145177461476227,0.7709035492295246
STU04024,CRS00309,Completed,62,228,0.41492969790740575,0.7309859395814812
STU04024,CRS00085,Completed,71,110,0.2966342625055547,0.7433268525011109
STU04024,CRS00330,Not completed,70,111,0.6019515041377443,0.40039030082754884
STU04024,CRS00037,Completed,86,40,0.9799126505159603,0.9399825301031921
STU04024,CRS00097,Not completed,95,17,0.598288559141777,0.4996577118283554
STU04024,CRS00028,Completed,76,239,0.05084840417087555,0.7141696808341752
STU04024,CRS00143,Not completed,69,257,0.19545169105882498,0.31509033821176496
STU04025,CRS00457,Completed,68,41,0.04821799020434492,0.681643598040869
STU04025,CRS00414,Not completed,82,131,0.259554949872539,0.37991098997450784
STU04025,CRS00375,Completed,80,99,0.21217178345789012,0.7624343566915781
STU04025,CRS00409,Completed,62,201,0.038889417454669895,0.655777883490934
STU04025,CRS00495,Completed,74,58,0.8416727553098649,0.8643345510619729
STU04025,CRS00396,Completed,95,18,0.5569409633835816,0.8913881926767163
STU04025,CRS00486,Not completed,85,261,0.3266816476876475,0.4053363295375295
STU04025,CRS00347,Completed,93,45,0.8625691460447306,0.9445138292089461
STU04025,CRS00345,Not completed,83,24,0.8794441831756721,0.5078888366351344
STU04025,CRS00445,Not completed,87,92,0.8064089039386627,0.5092817807877326
STU04025,CRS00354,Not completed,92,210,0.5830809481288519,0.48461618962577047
STU04025,CRS00452,Not completed,65,50,0.4779174726970683,0.3555834945394137
STU04025,CRS00276,Not completed,75,21,0.11911684763619135,0.32382336952723834
STU04025,CRS00206,Completed,74,184,0.6406866352357754,0.824137327047155
STU04025,CRS00255,Completed,94,113,0.12049088454171819,0.8000981769083436
STU04025,CRS00416,Completed,75,45,0.8357244877654748,0.8671448975530951
STU04025,CRS00266,Completed,79,252,0.8087684676308697,0.877753693526174
STU04025,CRS00192,Completed,87,110,0.8943194976909472,0.9268638995381895
STU04025,CRS00015,Completed,73,269,0.5001476082374229,0.7920295216474845
STU04025,CRS00298,Completed,75,204,0.32004829997981044,0.7640096599959622
STU04026,CRS00109,Completed,61,250,0.10687259698822382,0.6653745193976448
STU04026,CRS00117,Not completed,100,86,0.9576529836609916,0.5915305967321983
STU04026,CRS00420,Not completed,38,163,0.8346882610516505,0.3189376522103301
STU04026,CRS00260,Not completed,56,161,0.5532941734876977,0.3346588346975396
STU04026,CRS00101,Completed,80,136,0.5799529913780144,0.835990598275603
STU04026,CRS00454,Not completed,74,193,0.019704073118997467,0.29994081462379946
STU04026,CRS00248,Not completed,76,29,0.24550290611689807,0.3531005812233797
STU04026,CRS00035,Completed,66,83,0.37438334587929534,0.7388766691758591
STU04026,CRS00073,Completed,67,67,0.6498304957423875,0.7979660991484776
STU04026,CRS00246,Completed,37,272,0.5464921618776325,0.6572984323755265
STU04026,CRS00177,Not completed,68,175,0.7123506907077369,0.41447013814154743
STU04026,CRS00143,Not completed,71,286,0.5229553354092258,0.38859106708184515
STU04026,CRS00134,Not completed,74,218,0.7078536838703657,0.4375707367740731
STU04026,CRS00278,Not completed,75,202,0.09219394422929161,0.31843878884585836
STU04026,CRS00438,Completed,30,128,0.6464369739803651,0.6492873947960731
STU04026,CRS00275,Not completed,56,116,0.5378462794733135,0.33156925589466274
STU04026,CRS00433,Not completed,73,299,0.8250030659869183,0.45700061319738366
STU04026,CRS00095,Completed,70,243,0.0020502281222127827,0.6804100456244425
STU04026,CRS00124,Not completed,83,293,0.9767069909934774,0.5273413981986955
STU04026,CRS00053,Completed,85,293,0.8948515685397049,0.918970313707941
STU04027,CRS00066,Not completed,96,144,0.8835260087100549,0.560705201742011
STU04027,CRS00108,Completed,74,65,0.4288926517718824,0.7817785303543765
STU04027,CRS00249,Not completed,39,215,0.08045554784035636,0.1720911095680713
STU04027,CRS00479,Completed,49,283,0.5787760578027237,0.7117552115605448
STU04027,CRS00049,Not completed,74,142,0.5252552762055115,0.4010510552411023
STU04027,CRS00397,Not completed,56,161,0.38445327057463796,0.30089065411492766
STU04027,CRS00093,Not completed,86,65,0.4373000115359513,0.4314600023071903
STU04027,CRS00087,Not completed,92,230,0.025201244571098957,0.37304024891421983
STU04027,CRS00104,Not completed,92,88,0.8296291266568516,0.5339258253313703
STU04027,CRS00441,Not completed,70,172,0.7449323201402758,0.4289864640280551
STU04027,CRS00113,Completed,90,71,0.5249376495615184,0.8649875299123038
STU04027,CRS00146,Completed,84,150,0.8334692916620269,0.9026938583324053
STU04027,CRS00357,Completed,52,83,0.5838271889575254,0.7247654377915052
STU04027,CRS00094,Completed,61,208,0.7877491925724208,0.8015498385144841
STU04027,CRS00287,Completed,47,177,0.3176542176477902,0.6515308435295581
STU04027,CRS00429,Not completed,33,176,0.15525481410829234,0.16305096282165848
STU04027,CRS00389,Not completed,38,163,0.5476925263960368,0.2615385052792074
STU04027,CRS00177,Not completed,34,223,0.0694576728208387,0.14989153456416776
STU04027,CRS00156,Not completed,70,50,0.2328035762382047,0.3265607152476409
STU04027,CRS00002,Completed,80,284,0.7457016095692449,0.869140321913849
STU04028,CRS00478,Not completed,89,46,0.44007394235062935,0.44401478847012593
STU04028,CRS00469,Completed,94,79,0.8986471717571726,0.9557294343514345
STU04028,CRS00475,Completed,90,105,0.9117976450732215,0.9423595290146443
STU04028,CRS00485,Not completed,93,115,0.7400979696989495,0.5200195939397899
STU04028,CRS00423,Not completed,73,47,0.546412619701473,0.4012825239402946
STU04028,CRS00464,Not completed,83,211,0.2866386315818049,0.38932772631636103
STU04028,CRS00350,Completed,86,157,0.3014040520117175,0.8042808104023434
STU04028,CRS00413,Not completed,69,249,0.568870650845007,0.38977413016900136
STU04028,CRS00449,Not completed,80,124,0.48206866573412144,0.41641373314682434
STU04028,CRS00353,Not completed,68,264,0.6827911308992196,0.40855822617984394
STU04028,CRS00462,Completed,69,53,0.7412070505806052,0.824241410116121
STU04028,CRS00484,Completed,94,100,0.6343289147475785,0.9028657829495157
STU04028,CRS00334,Completed,91,146,0.44221126243376974,0.852442252486754
STU04028,CRS00214,Not completed,99,255,0.7634623291155869,0.5486924658231174
STU04028,CRS00368,Completed,94,186,0.9285840456355188,0.9617168091271038
STU04028,CRS00010,Not completed,88,77,0.21180198894357627,0.3943603977887153
STU04028,CRS00372,Not completed,93,32,0.7112828373171898,0.5142565674634381
STU04028,CRS00416,Completed,66,180,0.24424139292704405,0.7128482785854089
STU04028,CRS00374,Not completed,66,165,0.2982740272328114,0.3236548054465623
STU04028,CRS00417,Completed,65,215,0.5166827334026445,0.763336546680529
STU04029,CRS00428,Completed,81,246,0.47522145968448737,0.8190442919368975
STU04029,CRS00439,Not completed,93,201,0.7964858074213592,0.5312971614842719
STU04029,CRS00467,Not completed,83,249,0.29601098119727676,0.3912021962394554
STU04029,CRS00382,Not completed,68,269,0.5463890851719,0.38127781703438
STU04029,CRS00390,Completed,94,221,0.9214803799119233,0.9602960759823846
STU04029,CRS00436,Not completed,64,144,0.6129464956261998,0.37858929912524
STU04029,CRS00351,Not completed,81,249,0.15074047645113575,0.3541480952902272
STU04029,CRS00444,Completed,67,175,0.1349967609115733,0.6949993521823147
STU04029,CRS00392,Completed,61,111,0.022308393903702206,0.6484616787807405
STU04029,CRS00450,Not completed,90,277,0.3409145983076233,0.4281829196615247
STU04029,CRS00488,Completed,71,269,0.20873961420424492,0.7257479228408489
STU04029,CRS00341,Completed,71,232,0.7202756962541002,0.82805513925082
STU04029,CRS00254,Completed,94,132,0.4551151629613597,0.867023032592272
STU04029,CRS00446,Not completed,65,234,0.29707015513662804,0.31941403102732563
STU04029,CRS00131,Completed,86,220,0.8266938224128798,0.909338764482576
STU04029,CRS00379,Completed,84,156,0.7669986812605227,0.8893997362521046
STU04029,CRS00064,Not completed,80,103,0.7405817343934132,0.46811634687868275
STU04029,CRS00108,Not completed,91,278,0.6883864942730571,0.5016772988546114
STU04029,CRS00413,Not completed,93,126,0.9502040661073315,0.5620408132214664
STU04029,CRS00233,Completed,73,23,0.2059628335405871,0.7331925667081174
STU04030,CRS00002,Completed,99,114,0.3343377708554245,0.862867554171085
STU04030,CRS00087,Not completed,94,184,0.08852281427136843,0.3937045628542737
STU04030,CRS00140,Not completed,92,223,0.5566886933485209,0.47933773866970425
STU04030,CRS00104,Not completed,86,70,0.4356873785426566,0.43113747570853134
STU04030,CRS00163,Not completed,97,197,0.37306941993394993,0.46261388398679
STU04030,CRS00033,Not completed,88,238,0.7553389436830091,0.5030677887366019
STU04030,CRS00122,Completed,98,214,0.3854573475899127,0.8690914695179826
STU04030,CRS00081,Completed,85,251,0.9697823450493515,0.9339564690098703
STU04030,CRS00022,Not completed,71,217,0.33358451073376383,0.3507169021467528
STU04030,CRS00085,Completed,85,56,0.4914236005076996,0.83828472010154
STU04030,CRS00106,Completed,64,17,0.2647316890615695,0.708946337812314
STU04030,CRS00152,Not completed,91,142,0.016930608256427893,0.36738612165128565
STU04030,CRS00395,Completed,37,142,0.6273678289382295,0.673473565787646
STU04030,CRS00068,Completed,79,268,0.2254118382599164,0.7610823676519833
STU04030,CRS00374,Not completed,68,258,0.17712031537589368,0.3074240630751788
STU04030,CRS00074,Completed,79,107,0.8423934123195796,0.884478682463916
STU04030,CRS00011,Completed,100,174,0.3103849835232366,0.8620769967046473
STU04030,CRS00319,Completed,75,104,0.18725711411356194,0.7374514228227125
STU04030,CRS00308,Not completed,56,265,0.7532511613040813,0.3746502322608163
STU04030,CRS00473,Completed,78,61,0.5673222883081152,0.8254644576616231
STU04031,CRS00422,Completed,70,172,0.17843603209038006,0.7156872064180759
STU04031,CRS00242,Not completed,81,91,0.9491521573291792,0.513830431465836
STU04031,CRS00124,Not completed,80,199,0.3953554924563296,0.399071098491266
STU04031,CRS00409,Completed,66,93,0.3192948627022545,0.727858972540451
STU04031,CRS00126,Completed,77,244,0.6712142342363633,0.8422428468472727
STU04031,CRS00206,Not completed,88,20,0.6069783496851342,0.47339566993702686
STU04031,CRS00263,Completed,74,249,0.08467929292846488,0.712935858585693
STU04031,CRS00296,Completed,90,94,0.7368482943225177,0.9073696588645036
STU04031,CRS00399,Completed,62,63,0.9709398547467765,0.8421879709493554
STU04031,CRS00435,Completed,76,144,0.5395731184375596,0.811914623687512
STU04031,CRS00255,Completed,93,112,0.6893354945342649,0.909867098906853
STU04031,CRS00402,Completed,88,64,0.9100108729847699,0.934002174596954
STU04031,CRS00358,Completed,98,174,0.45085843621156985,0.882171687242314
STU04031,CRS00017,Completed,71,47,0.7856672033300096,0.8411334406660018
STU04031,CRS00262,Completed,73,228,0.6980171802378975,0.8316034360475795
STU04031,CRS00040,Not completed,94,95,0.0425353125743122,0.38450706251486244
STU04031,CRS00495,Not completed,72,107,0.6124571499873785,0.4104914299974757
STU04031,CRS00327,Not completed,87,291,0.43235368311449196,0.4344707366228984
STU04031,CRS00074,Completed,83,227,0.19359108183849183,0.7707182163676983
STU04031,CRS00014,Completed,99,264,0.7399288326760768,0.9439857665352154
STU04032,CRS00362,Completed,64,65,0.37468346192277713,0.7309366923845555
STU04032,CRS00448,Completed,92,109,0.9727156586670473,0.9625431317334094
STU04032,CRS00497,Not completed,96,100,0.9751332006904094,0.5790266401380819
STU04032,CRS00426,Not completed,71,223,0.9343259675980099,0.470865193519602
STU04032,CRS00477,Not completed,81,283,0.26854532335135073,0.3777090646702702
STU04032,CRS00453,Completed,71,255,0.48651073076827545,0.781302146153655
STU04032,CRS00412,Completed,100,212,0.38836871528680006,0.87767374305736
STU04032,CRS00488,Not completed,98,168,0.649247192951283,0.5218494385902566
STU04032,CRS00467,Not completed,86,221,0.8817254389800098,0.520345087796002
STU04032,CRS00390,Not completed,94,136,0.0716556221085165,0.3903311244217033
STU04032,CRS00381,Not completed,81,109,0.8355698879185334,0.4911139775837068
STU04032,CRS00369,Completed,65,232,0.3341479025471047,0.7268295805094209
STU04032,CRS00335,Not completed,92,275,0.9415893060196036,0.5563178612039208
STU04032,CRS00130,Not completed,78,79,0.7542643668321897,0.462852873366438
STU04032,CRS00351,Not completed,78,263,0.2878831947036874,0.36957663894073756
STU04032,CRS00125,Completed,95,70,0.15662925523135107,0.8113258510462702
STU04032,CRS00336,Completed,98,135,0.6373389033391966,0.9194677806678394
STU04032,CRS00163,Not completed,83,280,0.3991441065089809,0.4118288213017962
STU04032,CRS00185,Completed,79,80,0.3542314050896992,0.78684628101794
STU04032,CRS00021,Completed,98,106,0.4406311198791919,0.8801262239758384
STU04033,CRS00152,Not completed,80,211,0.9068992162792737,0.5013798432558548
STU04033,CRS00120,Completed,95,167,0.9277212686020309,0.9655442537204062
STU04033,CRS00004,Not completed,92,256,0.713420762879773,0.5106841525759547
STU04033,CRS00155,Not completed,92,16,0.956177073031039,0.5592354146062078
STU04033,CRS00148,Completed,65,205,0.5091951842018239,0.7618390368403648
STU04033,CRS00001,Not completed,95,286,0.8122780110367563,0.5424556022073512
STU04033,CRS00158,Completed,68,266,0.020471293574785387,0.6760942587149571
STU04033,CRS00099,Not completed,89,261,0.7648960904065191,0.5089792180813039
STU04033,CRS00147,Not completed,84,231,0.2334539322623168,0.3826907864524634
STU04033,CRS00089,Not completed,88,176,0.9109631930987846,0.534192638619757
STU04033,CRS00157,Completed,66,31,0.41910838797117944,0.7478216775942359
STU04033,CRS00031,Completed,94,79,0.11402929164704878,0.7988058583294098
STU04033,CRS00166,Completed,61,275,0.7666933709932214,0.7973386741986443
STU04033,CRS00430,Completed,66,202,0.5158999163198962,0.7671799832639793
STU04033,CRS00106,Not completed,96,51,0.963474729284419,0.5766949458568839
STU04033,CRS00469,Not completed,55,190,0.46152900071826486,0.312305800143653
STU04033,CRS00368,Completed,64,129,0.9766094927795821,0.8513218985559164
STU04033,CRS00454,Not completed,67,156,0.2835598992080035,0.3247119798416007
STU04033,CRS00094,Not completed,97,111,0.6516737705056782,0.5183347541011356
STU04033,CRS00381,Not completed,49,159,0.16333984995088102,0.22866796999017622
STU04034,CRS00215,Completed,67,206,0.33692263285388035,0.7353845265707761
STU04034,CRS00282,Completed,72,31,0.9658160652566956,0.881163213051339
STU04034,CRS00173,Completed,70,218,0.47505559593255575,0.7750111191865111
STU04034,CRS00255,Completed,85,294,0.3991191993767934,0.8198238398753587
STU04034,CRS00252,Completed,91,243,0.9825357416583029,0.9605071483316606
STU04034,CRS00219,Not completed,87,156,0.16022642862642433,0.3800452857252849
STU04034,CRS00326,Completed,63,194,0.4203426621627848,0.736068532432557
STU04034,CRS00242,Completed,68,259,0.9043732527534409,0.8528746505506882
STU04034,CRS00332,Not completed,82,136,0.627418402468026,0.4534836804936052
STU04034,CRS00204,Not completed,66,196,0.8371830888975059,0.4314366177795012
STU04034,CRS00200,Completed,88,202,0.9642576469148595,0.9448515293829719
STU04034,CRS00213,Not completed,100,120,0.1627934404677842,0.43255868809355685
STU04034,CRS00011,Not completed,97,20,0.7852878048922944,0.5450575609784589
STU04034,CRS00310,Not completed,63,213,0.7692345939895874,0.40584691879791746
STU04034,CRS00053,Completed,79,286,0.18338232567717005,0.7526764651354341
STU04034,CRS00422,Not completed,44,84,0.6976157522864739,0.3155231504572948
STU04034,CRS00476,Not completed,59,39,0.13654860230188715,0.2633097204603774
STU04034,CRS00038,Completed,83,95,0.4708562755825375,0.8261712551165075
STU04034,CRS00027,Completed,81,105,0.8941446835141489,0.9028289367028299
STU04034,CRS00236,Completed,91,157,0.4828838342617445,0.860576766852349
STU04035,CRS00125,Completed,67,53,0.5336798661963323,0.7747359732392665
STU04035,CRS00165,Not completed,79,226,0.33015075298943297,0.38203015059788664
STU04035,CRS00142,Completed,95,35,0.11338987074626294,0.8026779741492526
STU04035,CRS00009,Completed,74,156,0.1523047610624898,0.726460952212498
STU04035,CRS00003,Completed,62,258,0.7460056554976834,0.7972011310995367
STU04035,CRS00057,Not completed,80,134,0.9811549197315254,0.5162309839463052
STU04035,CRS00029,Not completed,78,73,0.12148097517734247,0.33629619503546854
STU04035,CRS00010,Completed,88,63,0.016389187432916952,0.7552778374865834
STU04035,CRS00056,Not completed,94,286,0.07757216291859337,0.39151443258371865
STU04035,CRS00138,Completed,99,46,0.6759696897421071,0.9311939379484215
STU04035,CRS00025,Not completed,83,165,0.2017326907137541,0.37234653814275087
STU04035,CRS00154,Not completed,78,287,0.23171812034022865,0.35834362406804576
STU04035,CRS00309,Not completed,34,261,0.6907688742907302,0.27415377485814607
STU04035,CRS00270,Completed,36,22,0.8807707044169215,0.7201541408833844
STU04035,CRS00368,Not completed,59,39,0.8699357559811244,0.40998715119622486
STU04035,CRS00340,Completed,58,296,0.5042326593473567,0.7328465318694714
STU04035,CRS00043,Completed,63,24,0.14364906377624187,0.6807298127552484
STU04035,CRS00354,Completed,60,228,0.1678560376450976,0.6735712075290196
STU04035,CRS00393,Completed,66,230,0.24009759356676208,0.7120195187133525
STU04035,CRS00245,Not completed,51,238,0.4924332554440326,0.30248665108880657
STU04036,CRS00100,Completed,77,116,0.5896797618767596,0.825935952375352
STU04036,CRS00436,Completed,89,17,0.11032635485937747,0.7780652709718755
STU04036,CRS00307,Completed,72,155,0.6526517925326278,0.8185303585065256
STU04036,CRS00439,Completed,69,293,0.7285401769140645,0.8217080353828128
STU04036,CRS00176,Completed,74,227,0.5107323022302745,0.7981464604460549
STU04036,CRS00119,Completed,92,46,0.6112906391291905,0.8902581278258381
STU04036,CRS00150,Completed,84,159,0.9116789444122875,0.9183357888824575
STU04036,CRS00178,Completed,93,285,0.9220405012853216,0.9564081002570644
STU04036,CRS00054,Not completed,84,63,0.6119305994616681,0.45838611989233363
STU04036,CRS00129,Completed,76,225,0.3374964611110103,0.7714992922222021
STU04036,CRS00342,Completed,79,67,0.9828098067504822,0.9125619613500966
STU04036,CRS00136,Not completed,72,169,0.6440278515176693,0.4168055703035338
STU04036,CRS00241,Completed,78,55,0.4501779789846573,0.8020355957969315
STU04036,CRS00467,Not completed,99,166,0.906327712180949,0.5772655424361899
STU04036,CRS00390,Not completed,67,157,0.8717771325711916,0.4423554265142383
STU04036,CRS00379,Not completed,74,103,0.696598193869166,0.4353196387738332
STU04036,CRS00276,Completed,86,296,0.8706975069081502,0.91813950138163
STU04036,CRS00405,Completed,90,279,0.4516025839453458,0.8503205167890692
STU04036,CRS00348,Not completed,85,126,0.10725899088209956,0.3614517981764199
STU04036,CRS00120,Not completed,84,204,0.4605498044162083,0.4281099608832417
STU04037,CRS00182,Completed,75,113,0.4296673822553856,0.7859334764510773
STU04037,CRS00306,Not completed,37,298,0.6458984441014141,0.2771796888202828
STU04037,CRS00404,Completed,72,278,0.3679879410465915,0.7615975882093182
STU04037,CRS00280,Not completed,35,274,0.05322053824015771,0.15064410764803152
STU04037,CRS00342,Completed,32,123,0.4946638135043665,0.6269327627008734
STU04037,CRS00279,Completed,49,117,0.11411509648597373,0.6188230192971949
STU04037,CRS00136,Completed,61,292,0.48001933290925847,0.7400038665818517
STU04037,CRS00176,Not completed,64,19,0.0806976420258011,0.2721395284051602
STU04037,CRS00187,Completed,30,183,0.7977263732657114,0.6795452746531423
STU04037,CRS00297,Completed,36,166,0.5465866513581774,0.6533173302716355
STU04037,CRS00130,Not completed,83,295,0.9151548765601702,0.5150309753120341
STU04037,CRS00382,Not completed,62,269,0.6416066060153962,0.37632132120307926
STU04037,CRS00005,Completed,64,75,0.8542957035265132,0.8268591407053026
STU04037,CRS00203,Completed,52,114,0.6486582131965747,0.737731642639315
STU04037,CRS00329,Completed,58,115,0.9909716472618413,0.8301943294523683
STU04037,CRS00428,Completed,58,223,0.12828574644622004,0.657657149289244
STU04037,CRS00345,Not completed,55,241,0.8830188001268996,0.39660376002537995
STU04037,CRS00482,Completed,64,247,0.6362542596044041,0.7832508519208808
STU04037,CRS00333,Completed,71,49,0.9139735963252721,0.8667947192650544
STU04037,CRS00413,Not completed,42,56,0.8707919972293515,0.34215839944587034
STU04038,CRS00057,Completed,83,171,0.17518704892769332,0.7670374097855387
STU04038,CRS00164,Not completed,65,75,0.19240545967105638,0.2984810919342113
STU04038,CRS00055,Not completed,62,113,0.45383097461453936,0.3387661949229079
STU04038,CRS00124,Completed,90,135,0.7632671347439225,0.9126534269487845
STU04038,CRS00138,Not completed,81,94,0.2489874725951614,0.3737974945190323
STU04038,CRS00090,Not completed,74,170,0.9066451731093633,0.47732903462187265
STU04038,CRS00142,Not completed,70,256,0.09886000048828258,0.2997720000976565
STU04038,CRS00039,Completed,79,141,0.07129599492303773,0.7302591989846077
STU04038,CRS00165,Completed,78,54,0.9849771569071518,0.9089954313814305
STU04038,CRS00154,Completed,90,187,0.1424630826089085,0.7884926165217817
STU04038,CRS00111,Not completed,64,112,0.5226903566313793,0.36053807132627586
STU04038,CRS00040,Completed,90,89,0.7486493498918267,0.9097298699783654
STU04038,CRS00448,Not completed,41,22,0.006032356725378718,0.16520647134507574
